UID,lat,lon,applicant_type,application_year
725,-29.402,153.353,Private applicant,2005
726,-27.485001,153.02699,SME,2005
727,-37.819,144.95799,Large firm,2005
728,-33.814999,151.17799,SME,2006
729,-28.018999,153.397,SME,2005
730,-35.352001,149.089,Private applicant,2005
731,-35.370998,149.11501,Private applicant,2005
732,-33.911999,151.2,Large firm,2005
733,-12.435,130.84,SME,2005
734,-37.789001,144.959,SME,2005
735,-37.921001,145.123,Large firm,2005
736,-31.792,115.836,SME,2005
737,-34.907001,138.57899,Large firm,2005
738,-33.93,151.259,Private applicant,2005
739,-33.747002,151.04201,Private applicant,2005
740,-33.751999,151.142,SME,2005
741,-32.148998,115.846,SME,2005
742,-33.839001,151.20799,SME,2005
743,-27.415001,153.01199,SME,2005
744,-27.618999,153.14,Private applicant,2005
745,-34.921001,138.606,Large firm,2005
746,-27.576,153.088,SME,2004
747,-34.908001,138.871,Private applicant,2005
748,-35.279999,149.12601,SME,2005
749,-33.694,151.117,SME,2005
750,-33.627998,150.985,Private applicant,2005
751,-37.806,145.05,SME,2005
752,-37.946999,145.067,Private applicant,2005
753,-34.543999,146.41,Private applicant,2005
754,-32.976002,151.69,Private applicant,2005
755,-32.978001,151.69,Private applicant,2005
756,-33.613998,115.103,SME,2005
757,-37.816002,144.95599,SME,2005
758,-37.837002,144.97501,SME,2005
759,-33.881001,151.21899,SME,2005
760,-37.696999,144.783,Private applicant,2005
761,-27.780001,153.254,SME,2005
762,-19.336,146.82001,SME,2005
763,-37.834999,144.8,Large firm,2005
764,-37.808998,144.948,SME,2005
765,-37.808998,144.948,SME,2005
766,-37.842999,145.27299,SME,2005
767,-37.794998,144.951,SME,2006
768,-37.794998,144.957,SME,2005
769,-37.98,145.088,SME,2005
770,-37.846001,145.08,SME,2005
771,-27.576,153.088,SME,2005
772,-27.576,153.088,SME,2005
773,-38.154999,144.358,Private applicant,2005
774,-38.125,144.353,Private applicant,2005
775,-38.154999,144.358,Private applicant,2005
776,-38.125,144.353,Private applicant,2005
777,-33.970001,151.231,SME,2005
778,-33.865002,151.21201,SME,2005
779,-28.077,153.381,Private applicant,2004
780,-37.817001,144.959,SME,2004
781,-37.817001,144.959,SME,2004
782,-37.817001,144.959,SME,2004
783,-33.884998,151.17999,SME,2005
784,-31.947001,115.834,Large firm,2004
785,-31.950001,115.838,SME,2004
786,-27.485001,153.02699,SME,2005
787,-27.513,152.996,SME,2005
788,-27.513,152.996,SME,2005
789,-37.944,145.07401,SME,2005
790,-33.938999,151.198,SME,2005
791,-38.027,145.196,SME,2005
792,-37.798,144.95599,SME,2005
793,-31.841,115.809,Private applicant,2005
794,-31.841,115.809,Private applicant,2005
795,-12.376,130.88901,SME,2005
796,-27.577999,153.19,SME,2005
797,-34.936001,138.625,SME,2005
798,-33.84,151.20599,SME,2005
799,-33.862,151.209,SME,2005
800,-37.827,145.215,SME,2005
801,-35.278999,149.146,Large firm,2005
802,-31.955999,115.858,SME,2005
803,-12.453,130.821,Private applicant,2004
804,-31.955,115.857,Large firm,2004
805,-31.981001,115.999,Private applicant,2003
806,-31.899,115.8,Private applicant,2003
807,-31.899,115.8,Private applicant,2003
808,-37.775002,144.97099,Private applicant,2003
809,-37.806,145.05,SME,2003
810,-37.66,145.006,Private applicant,2003
811,-12.378,130.858,Private applicant,2003
812,-33.863998,151.205,SME,2003
813,-37.799999,144.95799,Large firm,2003
814,-30.784,121.481,Private applicant,2003
815,-37.827,144.80099,SME,2003
816,-38.07,145.465,Private applicant,2003
817,-37.900002,145.226,Private applicant,2003
818,-27.316999,152.989,SME,2003
819,-33.863998,151.205,SME,2003
820,-31.997999,115.932,SME,2003
821,-27.576,153.088,SME,2003
822,-37.841999,144.979,SME,2003
823,-37.841999,144.979,SME,2003
824,-37.922001,145.125,Large firm,2003
825,-31.823999,115.747,Private applicant,2003
826,-37.882,144.77299,Private applicant,2003
827,-35.16,150.601,Private applicant,2003
828,-31.771,115.761,Private applicant,2003
829,-38.006001,145.11,SME,2003
830,-37.866001,145.13901,Private applicant,2003
831,-37.821999,145.033,SME,2003
832,-33.959,151.155,Private applicant,2003
833,-31.912001,115.788,Private applicant,2003
834,-37.874001,145.01401,Private applicant,2003
835,-32.929001,151.784,SME,2003
836,-37.900002,145.226,Private applicant,2003
837,-27.988001,153.39,Private applicant,2003
838,-27.52,152.939,Private applicant,2003
839,-28.202,153.565,SME,2003
840,-27.716,153.299,Private applicant,2003
841,-27.716,153.299,Private applicant,2003
842,-33.931999,151.19,SME,2003
843,-28.098,153.313,SME,2003
844,-27.308001,153.05299,Private applicant,2003
845,-33.964001,151.116,Private applicant,2003
846,-34.058998,151.119,Private applicant,2003
847,-33.964001,151.116,Private applicant,2003
848,-34.058998,151.119,Private applicant,2003
849,-33.882999,151.272,Private applicant,2003
850,-33.919998,151.228,Large firm,2003
851,-27.990999,153.325,SME,2003
852,-33.610001,150.718,SME,2003
853,-37.855,145.31599,Private applicant,2003
854,-37.830002,144.953,SME,2003
855,-38.330002,141.59399,Private applicant,2003
856,-31.888,116.014,Private applicant,2003
857,-31.75,115.774,Large firm,2003
858,-31.989,115.773,Private applicant,2003
859,-37.742001,144.89799,Private applicant,2003
860,-38.036999,145.201,SME,2003
861,-38.147999,144.35699,Private applicant,2003
862,-37.834,144.974,SME,2003
863,-33.93,151.259,Private applicant,2003
864,-33.931,151.13901,Private applicant,2003
865,-33.931,151.13901,Private applicant,2003
866,-33.786999,151.12601,SME,2003
867,-33.882,150.991,SME,2003
868,-33.862999,151.21201,Private applicant,2003
869,-37.806,145.07401,Private applicant,2003
870,-34.867001,138.588,Private applicant,2003
871,-37.847,145.27901,SME,2003
872,-38.154999,144.35899,Private applicant,2003
873,-37.817001,144.959,SME,2003
874,-31.916,115.861,Private applicant,2003
875,-37.824001,145.058,SME,2003
876,-37.923,145.444,SME,2003
877,-34.018002,151.07899,Private applicant,2003
878,-35.278999,149.146,Large firm,2003
879,-37.984001,145.274,Private applicant,2003
880,-37.908001,145.246,SME,2003
881,-27.412001,153.061,Private applicant,2003
882,-37.923,145.444,SME,2003
883,-37.759998,145.064,Private applicant,2003
884,-31.75,115.774,Large firm,2003
885,-31.943001,115.837,Private applicant,2003
886,-34.929001,138.608,Private applicant,2003
887,-37.976002,145.114,SME,2003
888,-37.800999,144.978,SME,2003
889,-33.537998,150.681,Private applicant,2003
890,-33.537998,150.681,Private applicant,2003
891,-33.855999,151.177,SME,2003
892,-33.091,151.52499,Private applicant,2003
893,-37.909,145.064,Large firm,2003
894,-37.845001,145.002,Private applicant,2003
895,-33.848,115.107,Private applicant,2003
896,-34.027,151.05701,Private applicant,2003
897,-31.978001,115.813,SME,2003
898,-31.926001,115.835,Private applicant,2003
899,-37.888,144.68401,Private applicant,2003
900,-37.888,144.68401,Private applicant,2003
901,-37.817001,144.959,SME,2003
902,-37.806,144.90601,SME,2003
903,-37.814999,144.97,SME,2003
904,-33.919998,151.228,Large firm,2003
905,-33.794998,151.179,SME,2003
906,-33.917999,151.19901,SME,2003
907,-33.944,151.132,SME,2003
908,-33.944,151.132,SME,2003
909,-27.598,153.05701,Private applicant,2003
910,-28.018999,153.39999,Private applicant,2003
911,-37.988998,145.14999,Private applicant,2003
912,-27.999001,153.388,Private applicant,2003
913,-37.761002,144.96899,Private applicant,2003
914,-27.514999,153.02499,Private applicant,2003
915,-37.761002,144.96899,Private applicant,2003
916,-27.514999,153.02499,Private applicant,2003
917,-27.493,152.996,SME,2003
918,-37.847,145.27901,SME,2003
919,-35.283001,149.138,Private applicant,2003
920,-31.989,115.773,Private applicant,2003
921,47.785,-122.387,SME,2003
922,-31.986,115.862,Private applicant,2003
923,-42.874001,147.327,SME,2003
924,-35.113998,138.49899,SME,2003
925,-34.911999,138.571,SME,2003
926,-33.876999,151.216,Private applicant,2003
927,-33.929001,150.94701,Private applicant,2003
928,-33.790001,151.131,SME,2003
929,-33.863998,151.207,SME,2003
930,-33.964001,151.095,SME,2003
931,-33.863998,151.207,SME,2003
932,-37.771,145.151,SME,2003
933,-27.579,153.09599,SME,2003
934,-33.558998,115.064,SME,2003
935,-38.325001,142.50301,Private applicant,2003
936,-41.151001,146.16299,Private applicant,2003
937,-41.151001,146.16299,Private applicant,2003
938,-34.027,151.076,SME,2003
939,-33.851002,150.936,SME,2003
940,-33.820999,151.23,Private applicant,2003
941,-35.278999,149.146,Large firm,2003
942,-38.023998,145.243,SME,2003
943,-33.808998,151.033,Large firm,2003
944,-37.806,145.05,SME,2003
945,-27.323,152.91,Private applicant,2003
946,-27.323,152.91,Private applicant,2003
947,-38.146999,145.127,Private applicant,2003
948,-37.838001,145.285,SME,2003
949,-37.823002,144.92101,Large firm,2003
950,-33.813999,151.069,SME,2003
951,-37.782001,145.119,SME,2003
952,-38.167,145.11099,SME,2003
953,-33.808998,151.033,Large firm,2003
954,-37.896,145.142,SME,2003
955,-31.832001,115.824,SME,2003
956,-31.832001,115.824,SME,2003
957,-32.987999,151.71899,SME,2003
958,-37.798,145.153,Private applicant,2003
959,-33.764,150.728,Large firm,2003
960,-33.863998,151.205,SME,2003
961,-33.599998,151.026,SME,2003
962,-37.902,145.16299,SME,2003
963,-33.863998,151.205,SME,2003
964,-37.691002,145.03101,Private applicant,2003
965,-37.811001,145.01401,SME,2003
966,-35.278999,149.146,Large firm,2003
967,-37.789001,144.88901,Private applicant,2003
968,-27.431,153.041,SME,2003
969,-37.358002,144.502,Private applicant,2003
970,-28.023001,153.366,Private applicant,2003
971,-37.821999,145.039,Large firm,2003
972,-26.780001,151.119,SME,2003
973,-37.811001,145.01401,SME,2003
974,-37.932999,145.026,Private applicant,2003
975,-37.823002,145.03999,SME,2003
976,-33.026001,137.57201,Private applicant,2003
977,-31.865,115.886,Large firm,2003
978,-27.431,153.041,SME,2003
979,-34.168999,142.187,Private applicant,2003
980,-33.374001,151.375,Private applicant,2003
981,-33.889,151.186,SME,2003
982,-37.806,144.911,SME,2003
983,-37.806,145.05,SME,2003
984,-37.900002,145.226,Private applicant,2003
985,-34.911999,138.57001,Large firm,2003
986,-27.357,153.05901,Private applicant,2003
987,-38.025002,145.22501,SME,2003
988,-35.278999,149.146,Large firm,2003
989,-37.844002,144.978,SME,2003
990,-25.528999,152.701,SME,2003
991,-33.873001,151.246,SME,2003
992,-34.032001,151.125,Large firm,2003
993,-38.338001,141.60201,SME,2003
994,-37.819,145.00101,Private applicant,2003
995,-38.196999,145.17,Private applicant,2003
996,-35.278999,149.146,Large firm,2003
997,-12.378,130.858,Private applicant,2003
998,-37.879002,144.77499,Private applicant,2003
999,-33.924999,151.25301,Private applicant,2003
1000,-37.841,145.008,Private applicant,2003
1001,-37.811001,145.01401,SME,2003
1002,-27.466999,153.03101,SME,2003
1003,-37.806,145.05,SME,2003
1004,-31.878,115.87,Private applicant,2003
1005,-38.007,145.11,SME,2003
1006,-27.535999,152.922,Large firm,2003
1007,-34.408001,150.879,Large firm,2003
1008,-37.84,145.008,SME,2003
1009,-37.827,145.02,SME,2003
1010,-33.749001,151.02,Private applicant,2003
1011,-37.921001,145.123,Large firm,2003
1012,-33.799,151.179,SME,2003
1013,-29.443001,151.84599,SME,2003
1014,-33.827,151.19299,Private applicant,2003
1015,-33.827,151.19299,Private applicant,2003
1016,-37.794998,144.976,Private applicant,2003
1017,-33.754002,151.24699,SME,2003
1018,-32.012001,115.925,SME,2003
1019,-32.012001,115.925,SME,2003
1020,-34.816002,138.625,SME,2003
1021,-27.517,152.948,Private applicant,2003
1022,-37.943001,145.356,Private applicant,2003
1023,-37.782001,145.119,SME,2003
1024,-31.746,115.828,SME,2003
1025,-21.917,149.435,Private applicant,2003
1026,-37.827,145.02,SME,2003
1027,-37.811001,145.01401,SME,2003
1028,-27.517,152.948,Private applicant,2003
1029,-33.963001,151.222,SME,2003
1030,-33.890999,151.263,Private applicant,2003
1031,-33.726002,151.168,Private applicant,2003
1032,-35.352001,149.089,SME,2003
1033,-36.415001,148.61099,Private applicant,2003
1034,-35.278999,149.146,Large firm,2003
1035,-33.286999,149.106,SME,2003
1036,-27.469,153.022,SME,2003
1037,-33.837002,151.209,Large firm,2003
1038,-33.919998,151.228,Large firm,2003
1039,-27.138,153.047,Private applicant,2003
1040,-36.073002,146.92101,SME,2003
1041,-32.098999,115.857,SME,2003
1042,-31.989,115.773,Private applicant,2003
1043,-27.478001,153.02901,Large firm,2003
1044,-37.898998,145.229,Private applicant,2003
1045,-33.863998,151.205,SME,2003
1046,-38.000999,145.119,SME,2003
1047,-33.919998,151.228,Large firm,2003
1048,-33.917,151.231,Large firm,2003
1049,-34.967999,138.571,SME,2003
1050,-33.713001,151.114,SME,2003
1051,-37.844002,145.004,Private applicant,2003
1052,-32.720001,151.5,Large firm,2003
1053,-33.717999,150.375,Private applicant,2003
1054,-37.709999,145.017,Private applicant,2003
1055,-37.368,144.526,Private applicant,2003
1056,-35.041,138.535,Private applicant,2003
1057,-33.992001,150.867,SME,2003
1058,-33.811001,151.03,Private applicant,2003
1059,-37.820999,145.03999,SME,2003
1060,-23.082001,148.026,Private applicant,2003
1061,-37.692001,145.03101,SME,2003
1062,-33.758999,151.16299,Private applicant,2003
1063,-37.900002,145.226,Private applicant,2003
1064,-37.861,144.77499,Private applicant,2003
1065,-27.448999,153.02699,SME,2003
1066,-27.466999,153.02901,Large firm,2003
1067,-33.950001,151.194,SME,2003
1068,-37.839001,144.99699,SME,2003
1069,-37.839001,144.994,Private applicant,2003
1070,-28.023001,153.41499,Private applicant,2003
1071,-35.358002,149.037,Private applicant,2003
1072,-28.034,153.42599,SME,2003
1073,-33.865002,151.131,Private applicant,2003
1074,-34.911999,138.571,SME,2003
1075,-35.278999,149.146,Large firm,2003
1076,-37.768002,145.021,Private applicant,2003
1077,-35.278999,149.146,Large firm,2003
1078,-37.820999,145.03999,SME,2003
1079,-34.854,138.705,Private applicant,2003
1080,-37.915001,145.158,SME,2003
1081,-33.880001,151.095,Private applicant,2003
1082,-37.710999,144.87,SME,2003
1083,-35.278999,149.146,Large firm,2003
1084,-37.900002,145.226,Private applicant,2003
1085,-27.466999,153.02901,Large firm,2003
1086,-37.794998,145.101,Private applicant,2003
1087,-27.365999,153.045,SME,2003
1088,-33.798,151.28,Private applicant,2003
1089,-27.892,153.388,Private applicant,2003
1090,-30.216,153.136,Private applicant,2003
1091,-32.273998,149.379,Private applicant,2003
1092,-37.810001,144.97,SME,2003
1093,-28.034,148.591,Private applicant,2003
1094,-27.527,153.196,SME,2003
1095,-33.868,151.20399,SME,2003
1096,-33.830002,151.244,SME,2003
1097,-42.91,147.33501,Private applicant,2003
1098,-33.919998,151.228,Large firm,2003
1099,-37.779999,144.978,SME,2003
1100,-35.278999,149.146,Large firm,2003
1101,-34.043999,151.08099,Private applicant,2003
1102,-37.84,145.008,SME,2003
1103,-27.527,153.196,SME,2003
1104,-27.568001,153.022,Private applicant,2003
1105,-32.425999,115.754,Private applicant,2003
1106,-37.856998,145.033,SME,2003
1107,-37.909,145.064,Large firm,2003
1108,-33.786999,151.12601,SME,2003
1109,-28.233999,152.03799,SME,2003
1110,-26.780001,151.119,SME,2003
1111,-34.043999,151.08099,Private applicant,2003
1112,-35.316002,149.10699,Private applicant,2003
1113,-32.266998,148.621,Private applicant,2003
1114,-37.830002,144.953,SME,2003
1115,-37.938999,145.07001,Private applicant,2003
1116,-33.879002,151.22099,SME,2003
1117,-31.952999,115.842,SME,2003
1118,-31.981001,115.999,Private applicant,2003
1119,-31.981001,115.999,Private applicant,2003
1120,-37.789001,144.959,SME,2003
1121,-31.915001,115.774,Private applicant,2003
1122,-31.981001,115.999,Private applicant,2003
1123,-28.233999,152.03799,SME,2003
1124,-34.838001,138.53799,SME,2003
1125,-37.825001,145.21899,SME,2003
1126,-33.748001,151.226,Private applicant,2003
1127,-33.748001,151.226,Private applicant,2003
1128,-31.782,115.789,Private applicant,2003
1129,-35.105999,138.509,SME,2003
1130,-34.959999,138.54401,SME,2003
1131,-33.719002,151.037,Private applicant,2003
1132,-33.796001,151.17999,SME,2003
1133,-33.796001,151.17999,SME,2003
1134,-37.828999,145.25999,SME,2003
1135,-37.827,145.02,SME,2003
1136,-37.796001,145.17101,Private applicant,2003
1137,-37.867001,145.22501,Private applicant,2003
1138,-34.824001,138.63901,Private applicant,2003
1139,-31.947001,115.828,SME,2003
1140,-34.936001,138.59599,SME,2003
1141,-34.936001,138.59599,SME,2003
1142,-35.278999,149.146,Large firm,2003
1143,-34.911999,138.57401,SME,2003
1144,-36.278,145.047,Private applicant,2003
1145,-31.986,115.786,SME,2003
1146,-31.885,115.771,Private applicant,2003
1147,-31.915001,115.815,SME,2003
1148,-33.889,151.26199,Private applicant,2003
1149,-33.702,151.097,SME,2003
1150,-34.911999,138.571,SME,2003
1151,-33.883999,151.086,Private applicant,2003
1152,-33.909,151.172,SME,2003
1153,-34.449001,150.85201,SME,2003
1154,-28.112,153.437,SME,2003
1155,-28.112,153.437,Private applicant,2003
1156,-34.032001,151.125,Large firm,2003
1157,-37.811001,145.01401,SME,2003
1158,-32.562,151.175,SME,2003
1159,-27.541,152.886,Private applicant,2003
1160,-33.855999,151.177,SME,2003
1161,-33.880001,151.22099,SME,2003
1162,-37.816002,144.965,SME,2003
1163,-33.863998,151.205,SME,2003
1164,-31.938999,115.845,Large firm,2003
1165,-31.938999,115.845,Large firm,2003
1166,-31.943001,115.837,Private applicant,2003
1167,-33.933998,150.992,SME,2003
1168,-33.811001,151.07001,Large firm,2003
1169,-33.876999,151.198,Large firm,2003
1170,-31.983,115.814,Private applicant,2003
1171,-33.877998,151.22099,SME,2003
1172,-33.834999,150.802,Private applicant,2003
1173,-33.679001,151.28799,SME,2003
1174,-33.879002,151.19901,SME,2003
1175,-33.800999,151.23,SME,2003
1176,-34.911999,138.571,SME,2003
1177,-34.911999,138.571,SME,2003
1178,-37.688,144.94901,Private applicant,2003
